Month,Year,Max Temp,Min Temp,Ave Temp,Precipitation,Radiation,DDays < 0°C,DDays > 5°C,DDays < 18°C,DDays > 18°C,Frost Free Days,Snowfall,Evaporation,Moisture Deficit,Relative Humidity
Jun,1905,15.3,2.8,9.0,68,-9999.0,1,124,270,1,23,3,96,27,60
Jul,1905,18.3,5.5,11.9,42,-9999.0,0,214,189,2,30,1,106,65,60
Aug,1905,15.8,4.8,10.3,69,-9999.0,0,161,241,1,29,3,79,11,65
Sep,1905,11.6,3.3,7.4,223,-9999.0,2,90,317,1,23,25,44,0,72
Oct,1905,3.9,-5.0,-0.5,153,-9999.0,69,11,576,0,3,106,0,0,66
Nov,1905,2.7,-5.9,-1.6,145,-9999.0,94,5,588,0,3,73,0,0,67
Dec,1905,-1.0,-7.5,-4.2,103,-9999.0,155,1,686,0,2,70,0,0,76
Jan,1906,-2.1,-8.1,-5.1,264,-9999.0,180,1,716,0,2,184,0,0,75
Feb,1906,1.1,-6.9,-2.9,145,-9999.0,113,2,581,0,2,98,0,0,68
Mar,1906,2.8,-7.7,-2.4,74,-9999.0,114,3,635,0,1,65,0,0,59
Apr,1906,7.7,-2.9,2.4,24,-9999.0,26,19,467,0,6,11,50,27,63
May,1906,10.2,-0.6,4.8,97,-9999.0,6,44,409,1,12,31,71,0,64
Jun,1906,12.6,1.0,6.8,83,-9999.0,2,73,338,0,17,12,84,2,62
Jul,1906,20.0,6.7,13.4,20,-9999.0,0,260,142,4,30,0,114,94,59
Aug,1906,17.7,4.4,11.1,5,-9999.0,0,186,217,2,28,0,90,85,58
Sep,1906,11.0,3.3,7.2,211,-9999.0,2,84,326,1,23,26,42,0,74
Oct,1906,7.2,-0.7,3.2,253,-9999.0,19,35,459,0,13,48,24,0,72
Nov,1906,-0.5,-7.2,-3.8,193,-9999.0,147,2,655,0,2,138,0,0,72
Dec,1906,-2.7,-7.8,-5.3,192,-9999.0,182,1,718,0,2,148,0,0,73
Jan,1907,-10.7,-17.2,-13.9,159,-9999.0,434,0,989,0,0,157,0,0,70
Feb,1907,-0.9,-8.1,-4.5,207,-9999.0,150,1,627,0,1,171,0,0,70
Mar,1907,-0.7,-8.7,-4.7,141,-9999.0,172,1,705,0,1,136,0,0,67
Apr,1907,5.1,-5.1,0.0,104,-9999.0,56,8,539,0,3,81,44,0,62
May,1907,12.1,-1.1,5.5,44,-9999.0,4,54,387,1,11,11,81,37,57
Jun,1907,14.1,2.0,8.0,69,-9999.0,1,99,300,0,21,5,90,21,61
Jul,1907,17.7,4.9,11.3,47,-9999.0,0,195,207,1,29,1,104,57,60
Aug,1907,13.6,4.2,8.9,113,-9999.0,0,120,284,1,28,8,70,0,69
Sep,1907,12.9,3.4,8.1,128,-9999.0,1,106,296,1,23,12,49,0,69
Oct,1907,8.6,-0.8,3.9,19,-9999.0,15,41,439,0,12,3,27,9,68
Nov,1907,3.3,-5.0,-0.8,203,-9999.0,78,7,565,0,4,87,0,0,68
Dec,1907,-1.0,-7.0,-4.0,155,-9999.0,148,2,678,0,2,101,0,0,79
Jan,1908,-1.5,-7.8,-4.6,177,-9999.0,168,1,702,0,2,116,0,0,74
Feb,1908,-1.3,-9.0,-5.1,183,-9999.0,165,1,644,0,1,159,0,0,68
Mar,1908,0.3,-7.8,-3.7,175,-9999.0,146,2,676,0,1,164,0,0,67
Apr,1908,5.1,-4.2,0.4,113,-9999.0,50,9,527,0,4,83,43,0,66
May,1908,8.1,-2.1,3.0,99,-9999.0,16,24,465,0,8,52,64,0,64
Jun,1908,12.8,1.5,7.1,58,-9999.0,1,80,326,0,19,7,85,26,63
Jul,1908,17.6,5.5,11.6,55,-9999.0,0,203,200,1,30,1,102,47,62
Aug,1908,16.6,5.1,10.9,56,-9999.0,0,180,223,1,29,2,83,26,64
Sep,1908,11.9,1.9,6.9,45,-9999.0,3,78,335,1,20,6,48,3,67
Oct,1908,5.4,-2.5,1.5,174,-9999.0,36,21,514,0,8,70,22,0,71
Nov,1908,2.8,-4.2,-0.7,314,-9999.0,75,7,560,0,5,129,0,0,73
Dec,1908,-2.5,-9.0,-5.8,216,-9999.0,197,1,733,0,1,174,0,0,75
Jan,1909,-8.2,-13.6,-10.9,241,-9999.0,341,0,895,0,0,232,0,0,76
Feb,1909,-3.2,-8.7,-5.9,269,-9999.0,185,0,666,0,1,244,0,0,76
Mar,1909,1.4,-7.2,-2.9,91,-9999.0,125,2,650,0,2,82,0,0,66
Apr,1909,3.7,-6.8,-1.5,39,-9999.0,87,5,586,0,1,35,0,0,60
May,1909,8.2,-2.9,2.6,69,-9999.0,19,21,477,0,6,38,65,0,61
Jun,1909,13.8,1.4,7.6,42,-9999.0,1,90,313,0,19,4,90,48,60
Jul,1909,14.4,4.3,9.4,59,-9999.0,0,134,268,0,29,3,87,27,67
Aug,1909,14.2,4.3,9.2,88,-9999.0,0,130,274,1,28,6,72,0,68
Sep,1909,12.6,3.6,8.1,96,-9999.0,2,105,298,1,24,9,47,0,70
Oct,1909,6.0,-0.8,2.6,132,-9999.0,24,29,479,0,12,33,22,0,76
Nov,1909,-0.3,-6.5,-3.4,313,-9999.0,136,3,642,0,3,212,0,0,74
Dec,1909,-4.5,-11.1,-7.8,73,-9999.0,252,0,796,0,1,67,0,0,73
Jan,1910,-2.9,-9.2,-6.1,194,-9999.0,207,1,746,0,1,150,0,0,73
Feb,1910,-4.5,-12.0,-8.2,194,-9999.0,239,0,731,0,0,188,0,0,68
Mar,1910,3.1,-5.0,-1.0,94,-9999.0,82,5,590,0,4,68,0,0,69
Apr,1910,6.2,-4.1,1.1,64,-9999.0,41,12,508,0,4,42,46,0,63
May,1910,11.5,-1.2,5.2,71,-9999.0,5,49,398,1,10,20,79,7,58
Jun,1910,12.1,1.2,6.7,75,-9999.0,2,71,340,0,18,11,81,6,64
Jul,1910,16.8,4.8,10.8,19,-9999.0,0,179,223,1,29,1,99,81,62
Aug,1910,14.5,4.2,9.4,71,-9999.0,0,133,270,1,28,4,74,4,67
Sep,1910,12.9,3.4,8.1,107,-9999.0,2,106,297,1,23,10,49,0,69
Oct,1910,5.9,-0.7,2.6,337,-9999.0,24,29,478,0,13,85,22,0,76
Nov,1910,0.8,-5.1,-2.1,249,-9999.0,106,4,604,0,4,139,0,0,76
Dec,1910,0.2,-4.8,-2.3,176,-9999.0,108,3,627,0,4,83,0,0,69
Jan,1911,-7.9,-12.6,-10.2,199,-9999.0,320,0,874,0,0,189,0,0,79
Feb,1911,-3.6,-11.0,-7.3,39,-9999.0,218,0,705,0,0,37,0,0,69
Mar,1911,2.2,-6.3,-2.1,84,-9999.0,105,3,624,0,2,71,0,0,67
Apr,1911,4.3,-6.7,-1.2,62,-9999.0,80,5,576,0,2,55,0,0,59
May,1911,8.5,-1.5,3.5,118,-9999.0,12,28,451,0,9,55,65,0,65
Jun,1911,12.9,1.7,7.3,45,-9999.0,1,83,322,0,20,5,84,40,63
Jul,1911,16.9,4.9,10.9,23,-9999.0,0,182,220,1,29,1,100,77,62
Aug,1911,15.2,4.9,10.1,97,-9999.0,0,155,247,1,29,5,76,0,67
Sep,1911,10.5,2.8,6.7,161,-9999.0,3,74,341,1,22,23,41,0,74
Oct,1911,7.3,-2.3,2.5,48,-9999.0,25,28,482,0,8,13,26,0,66
Nov,1911,-2.5,-9.0,-5.7,278,-9999.0,192,1,712,0,1,235,0,0,72
Dec,1911,-2.2,-6.9,-4.5,151,-9999.0,163,1,696,0,2,107,0,0,79
Jan,1912,-4.0,-9.7,-6.8,177,-9999.0,227,0,770,0,1,146,0,0,76
Feb,1912,0.3,-6.2,-2.9,133,-9999.0,114,2,583,0,2,91,0,0,73
Mar,1912,2.3,-9.4,-3.6,6,-9999.0,142,2,670,0,1,6,0,0,55
Apr,1912,3.4,-4.2,-0.4,71,-9999.0,64,7,551,0,4,58,0,0,71
May,1912,9.8,-0.5,4.6,29,-9999.0,7,41,415,1,12,10,69,41,65
Jun,1912,15.1,3.0,9.1,67,-9999.0,1,125,269,1,24,3,94,27,61
Jul,1912,14.6,5.3,9.9,60,-9999.0,0,151,251,1,30,3,85,25,70
Aug,1912,13.3,5.4,9.3,161,-9999.0,0,133,270,1,29,10,65,0,74
Sep,1912,11.8,1.7,6.7,80,-9999.0,3,75,339,1,19,11,48,0,67
Oct,1912,4.4,-2.9,0.8,133,-9999.0,46,17,536,0,7,67,21,0,73
Nov,1912,1.6,-4.5,-1.4,218,-9999.0,90,5,583,0,5,106,0,0,76
Dec,1912,-1.7,-6.8,-4.3,167,-9999.0,155,1,687,0,2,114,0,0,80
Jan,1913,-6.9,-13.1,-10.0,178,-9999.0,314,0,868,0,0,168,0,0,73
Feb,1913,-2.8,-11.9,-7.4,132,-9999.0,219,0,706,0,0,126,0,0,62
Mar,1913,-2.1,-9.5,-5.8,108,-9999.0,202,1,740,0,1,106,0,0,69
Apr,1913,4.5,-4.0,0.3,71,-9999.0,53,9,532,0,4,53,40,0,68
May,1913,8.8,-1.2,3.8,52,-9999.0,11,31,441,0,10,23,66,14,65
Jun,1913,12.5,2.1,7.3,117,-9999.0,1,83,322,0,21,13,81,0,66
Jul,1913,14.5,4.7,9.6,75,-9999.0,0,140,261,0,29,4,86,11,68
Aug,1913,14.8,5.8,10.3,113,-9999.0,0,162,241,1,30,5,72,0,71
Sep,1913,10.6,2.7,6.7,184,-9999.0,3,73,341,1,22,27,42,0,73
Oct,1913,4.4,-2.4,1.0,162,-9999.0,42,18,528,0,8,76,20,0,75
Nov,1913,0.7,-6.0,-2.7,287,-9999.0,119,3,620,0,3,175,0,0,73
Dec,1913,-0.5,-6.4,-3.5,4,-9999.0,135,2,663,0,3,2,0,0,78
Jan,1914,-2.1,-6.2,-4.2,335,-9999.0,156,1,688,0,3,206,0,0,82
Feb,1914,-2.0,-8.8,-5.4,162,-9999.0,171,1,651,0,1,143,0,0,71
Mar,1914,2.3,-5.6,-1.6,112,-9999.0,96,4,611,0,3,89,0,0,69
Apr,1914,5.9,-2.9,1.5,115,-9999.0,35,14,494,0,6,67,44,0,68
May,1914,11.4,-0.9,5.3,45,-9999.0,5,50,395,1,11,12,78,33,59
Jun,1914,12.9,1.5,7.2,89,-9999.0,1,82,324,0,19,10,85,0,63
Jul,1914,16.1,5.1,10.6,16,-9999.0,0,172,230,1,29,1,94,78,65
Aug,1914,16.8,4.5,10.7,14,-9999.0,0,174,228,1,28,1,85,72,61
Sep,1914,10.4,4.0,7.2,251,-9999.0,2,85,325,1,25,31,39,0,78
Oct,1914,7.9,0.6,4.3,228,-9999.0,13,46,428,0,17,25,25,0,75
Nov,1914,1.9,-4.0,-1.1,280,-9999.0,83,6,572,0,6,126,0,0,77
Dec,1914,-3.4,-10.5,-6.9,2,-9999.0,229,0,769,0,1,2,0,0,75
Jan,1915,-2.2,-8.5,-5.4,118,-9999.0,188,1,725,0,2,85,0,0,73
Feb,1915,0.6,-6.0,-2.7,144,-9999.0,109,2,576,0,3,95,0,0,73
Mar,1915,4.4,-4.5,-0.1,65,-9999.0,66,7,562,0,4,39,0,0,67
Apr,1915,8.4,-2.0,3.2,76,-9999.0,20,24,444,1,8,26,52,0,64
May,1915,9.5,0.3,4.9,68,-9999.0,6,44,408,1,15,21,66,0,69
Jun,1915,14.4,2.6,8.5,37,-9999.0,1,110,286,1,23,2,91,53,62
Jul,1915,16.1,6.3,11.2,38,-9999.0,0,190,213,1,30,1,91,53,69
Aug,1915,18.3,6.4,12.4,22,-9999.0,0,229,176,3,30,1,88,66,63
Sep,1915,11.9,3.3,7.6,36,-9999.0,2,94,312,1,23,4,46,9,71
Oct,1915,6.9,0.7,3.8,237,-9999.0,16,40,442,0,17,34,22,0,78
Nov,1915,-0.5,-6.6,-3.5,139,-9999.0,140,3,646,0,2,96,0,0,74
Dec,1915,-2.0,-6.9,-4.4,243,-9999.0,160,1,692,0,2,169,0,0,70
Jan,1916,-12.1,-18.0,-15.1,167,-9999.0,468,0,1023,0,0,165,0,0,73
Feb,1916,-2.2,-9.7,-5.9,200,-9999.0,185,0,667,0,1,181,0,0,68
Mar,1916,0.2,-5.6,-2.7,300,-9999.0,120,3,643,0,3,266,0,0,76
Apr,1916,4.1,-3.5,0.3,97,-9999.0,52,9,530,0,5,72,38,0,72
May,1916,7.9,-2.0,3.0,51,-9999.0,16,24,466,0,8,27,63,12,65
Jun,1916,13.5,2.2,7.8,66,-9999.0,1,95,306,0,22,6,87,21,63
Jul,1916,12.2,4.7,8.4,69,-9999.0,0,108,298,0,29,5,72,3,75
Aug,1916,16.2,5.1,10.6,48,-9999.0,0,172,231,1,29,2,81,33,65
Sep,1916,13.0,2.8,7.9,18,-9999.0,2,101,303,1,22,2,50,32,67
Oct,1916,7.2,-3.4,1.9,29,-9999.0,32,23,502,0,6,10,26,0,62
Nov,1916,-0.2,-7.3,-3.7,141,-9999.0,145,2,652,0,2,100,0,0,70
Dec,1916,-5.6,-11.3,-8.4,137,-9999.0,269,0,816,0,1,128,0,0,79
Jan,1917,-4.4,-9.8,-7.1,55,-9999.0,232,0,777,0,1,46,0,0,77
Feb,1917,-4.0,-11.6,-7.8,132,-9999.0,229,0,718,0,0,127,0,0,67
Mar,1917,-2.2,-10.1,-6.2,149,-9999.0,211,1,751,0,1,147,0,0,67
Apr,1917,2.5,-5.0,-1.3,122,-9999.0,81,5,577,0,3,107,0,0,71
May,1917,8.8,-1.4,3.7,37,-9999.0,11,31,443,0,9,16,66,29,65
Jun,1917,11.2,1.4,6.3,144,-9999.0,2,64,353,0,19,26,76,0,67
Jul,1917,16.6,4.7,10.6,36,-9999.0,0,172,230,1,29,1,98,62,62
Aug,1917,18.1,5.7,11.9,59,-9999.0,0,215,190,2,30,2,89,30,61
Sep,1917,13.1,4.1,8.6,101,-9999.0,1,119,282,2,25,8,48,0,71
Oct,1917,8.0,-0.4,3.8,87,-9999.0,16,40,442,0,13,12,26,0,71
Nov,1917,5.4,-0.5,2.4,121,-9999.0,30,20,467,0,13,20,12,0,79
Dec,1917,-2.3,-7.6,-5.0,319,-9999.0,174,1,708,0,2,238,0,0,75
Jan,1918,-1.9,-6.3,-4.1,173,-9999.0,154,1,685,0,3,104,0,0,81
Feb,1918,-3.2,-9.9,-6.5,328,-9999.0,200,0,683,0,1,304,0,0,71
Mar,1918,-0.5,-6.7,-3.6,267,-9999.0,142,2,671,0,2,249,0,0,74
Apr,1918,6.4,-4.5,1.0,32,-9999.0,42,11,511,0,4,21,47,15,61
May,1918,8.8,-1.2,3.8,37,-9999.0,11,31,441,0,10,16,66,28,65
Jun,1918,15.7,2.6,9.2,55,-9999.0,1,129,265,1,23,2,98,44,58
Jul,1918,16.7,6.4,11.6,62,-9999.0,0,203,200,1,30,1,95,32,67
Aug,1918,14.3,5.5,9.9,140,-9999.0,0,150,252,1,29,7,70,0,72
Sep,1918,17.8,4.3,11.0,0,-9999.0,0,186,207,4,25,0,65,65,58
Oct,1918,7.1,-0.5,3.3,217,-9999.0,19,35,457,0,13,40,24,0,73
Nov,1918,1.1,-5.9,-2.4,151,-9999.0,112,4,612,0,3,88,0,0,72
Dec,1918,-1.3,-7.7,-4.5,265,-9999.0,162,1,695,0,2,187,0,0,77
Jan,1919,-0.1,-6.2,-3.2,160,-9999.0,132,2,657,0,3,83,0,0,75
Feb,1919,-3.5,-10.6,-7.0,232,-9999.0,211,0,697,0,1,219,0,0,70
Mar,1919,-0.7,-8.9,-4.8,158,-9999.0,176,1,710,0,1,153,0,0,66
Apr,1919,5.0,-3.2,0.9,112,-9999.0,43,11,512,0,6,75,41,0,70
May,1919,9.1,-1.9,3.6,86,-9999.0,12,29,447,0,8,39,68,0,62
Jun,1919,12.3,0.6,6.4,50,-9999.0,2,67,347,0,16,8,83,33,62
Jul,1919,16.6,4.2,10.4,25,-9999.0,0,166,235,1,28,1,100,75,61
Aug,1919,17.1,5.6,11.4,33,-9999.0,0,196,207,2,29,1,84,51,64
Sep,1919,14.2,3.6,8.9,39,-9999.0,1,127,273,2,24,3,53,15,65
Oct,1919,4.8,-4.7,0.0,51,-9999.0,58,14,559,0,4,31,23,0,64
Nov,1919,-0.3,-6.6,-3.5,254,-9999.0,138,3,643,0,3,173,0,0,74
Dec,1919,-1.6,-9.4,-5.5,223,-9999.0,189,1,725,0,1,176,0,0,73
Jan,1920,-1.1,-8.2,-4.7,141,-9999.0,170,1,704,0,2,94,0,0,70
Feb,1920,0.9,-8.6,-3.9,32,-9999.0,134,1,608,0,1,25,0,0,62
Mar,1920,0.0,-6.9,-3.5,186,-9999.0,139,2,667,0,2,173,0,0,71
Apr,1920,2.9,-6.1,-1.6,105,-9999.0,89,4,588,0,2,95,0,0,65
May,1920,8.0,-3.1,2.5,39,-9999.0,20,20,482,0,5,23,65,26,61
Jun,1920,11.9,1.3,6.6,83,-9999.0,2,70,342,0,18,13,80,0,65
Jul,1920,17.8,6.2,12.0,38,-9999.0,0,216,187,2,30,1,102,64,63
Aug,1920,17.8,5.6,11.7,100,-9999.0,0,208,197,2,29,3,88,0,62
Sep,1920,10.6,3.3,6.9,341,-9999.0,3,79,333,1,23,45,41,0,76
Oct,1920,3.6,-2.0,0.8,224,-9999.0,46,17,535,0,9,112,18,0,79
Nov,1920,1.6,-4.9,-1.6,215,-9999.0,94,5,589,0,4,109,0,0,74
Dec,1920,-1.0,-5.6,-3.3,280,-9999.0,131,2,658,0,4,163,0,0,67
Jan,1921,-2.2,-7.9,-5.0,268,-9999.0,179,1,715,0,2,186,0,0,76
Feb,1921,-0.3,-7.2,-3.7,216,-9999.0,131,1,605,0,2,165,0,0,71
Mar,1921,0.1,-7.3,-3.6,135,-9999.0,142,2,671,0,2,126,0,0,69
Apr,1921,3.6,-5.4,-0.9,96,-9999.0,74,6,567,0,3,83,0,0,66
May,1921,10.3,-1.0,4.7,19,-9999.0,7,42,413,1,11,6,73,54,62
Jun,1921,12.4,2.8,7.6,110,-9999.0,1,90,312,0,23,10,79,0,68
Jul,1921,15.1,4.3,9.7,29,-9999.0,0,144,258,0,29,1,90,62,65
Aug,1921,14.5,6.0,10.2,118,-9999.0,0,159,243,1,30,6,70,0,72
Sep,1921,9.8,2.7,6.2,239,-9999.0,3,66,353,1,22,39,39,0,76
Oct,1921,8.4,-0.2,4.1,365,-9999.0,14,43,433,0,14,45,27,0,71
Nov,1921,0.2,-5.6,-2.7,168,-9999.0,119,3,620,0,3,103,0,0,76
Dec,1921,-4.2,-10.4,-7.3,144,-9999.0,238,0,779,0,1,129,0,0,81
Jan,1922,-3.9,-10.2,-7.0,79,-9999.0,232,0,776,0,1,66,0,0,73
Feb,1922,-5.6,-13.5,-9.5,214,-9999.0,266,0,767,0,0,210,0,0,66
Mar,1922,-0.7,-8.2,-4.5,106,-9999.0,165,1,698,0,1,102,0,0,69
Apr,1922,2.9,-5.9,-1.5,92,-9999.0,86,5,585,0,2,82,0,0,66
May,1922,9.4,-2.0,3.7,37,-9999.0,11,30,444,0,8,17,70,32,61
Jun,1922,16.7,3.0,9.8,8,-9999.0,0,147,246,1,24,0,103,94,57
Jul,1922,17.2,5.4,11.3,11,-9999.0,0,195,208,1,30,0,100,89,63
Aug,1922,16.1,6.3,11.2,103,-9999.0,0,191,213,2,30,3,77,0,69
Sep,1922,13.0,4.6,8.8,191,-9999.0,1,124,276,2,26,14,47,0,72
Oct,1922,7.9,-0.4,3.7,89,-9999.0,16,39,444,0,13,13,26,0,71
Nov,1922,1.2,-6.7,-2.8,42,-9999.0,121,3,623,0,2,26,0,0,68
Dec,1922,-5.2,-10.9,-8.0,311,-9999.0,259,0,804,0,1,287,0,0,73
Jan,1923,-3.2,-8.7,-6.0,223,-9999.0,204,1,743,0,2,171,0,0,76
Feb,1923,-2.5,-11.5,-7.0,138,-9999.0,211,0,696,0,0,130,0,0,63
Mar,1923,0.6,-7.7,-3.6,106,-9999.0,142,2,670,0,1,99,0,0,66
Apr,1923,6.2,-4.4,0.9,26,-9999.0,44,11,514,0,4,18,46,20,62
May,1923,9.6,-0.2,4.7,72,-9999.0,7,42,413,1,13,24,68,0,67
Jun,1923,13.8,3.1,8.4,91,-9999.0,1,109,287,1,24,5,87,0,65
Jul,1923,17.1,6.5,11.8,38,-9999.0,0,210,193,1,30,1,97,59,66
Aug,1923,17.1,6.6,11.9,47,-9999.0,0,212,192,2,30,1,82,35,67
Sep,1923,13.6,3.1,8.3,102,-9999.0,1,111,291,2,23,9,52,0,66
Oct,1923,7.7,-1.6,3.0,40,-9999.0,21,33,465,0,10,8,26,0,67
Nov,1923,2.8,-4.1,-0.7,99,-9999.0,75,7,560,0,5,41,0,0,73
Dec,1923,-1.7,-6.9,-4.3,410,-9999.0,156,1,688,0,2,280,0,0,75
Jan,1924,-3.0,-7.6,-5.3,192,-9999.0,187,1,724,0,2,138,0,0,80
Feb,1924,2.2,-3.6,-0.7,319,-9999.0,71,4,519,0,5,131,0,0,77
Mar,1924,0.8,-8.1,-3.7,54,-9999.0,144,2,673,0,1,50,0,0,64
Apr,1924,3.6,-4.4,-0.4,70,-9999.0,64,7,552,0,4,57,0,0,70
May,1924,12.8,0.0,6.4,10,-9999.0,3,70,359,1,14,2,83,73,59
Jun,1924,14.2,2.7,8.5,70,-9999.0,1,110,287,1,23,4,90,20,63
Jul,1924,16.5,5.8,11.1,30,-9999.0,0,188,214,1,30,1,95,64,66
Aug,1924,15.6,6.0,10.8,44,-9999.0,0,178,225,1,30,2,75,31,69
Sep,1924,13.4,3.3,8.4,221,-9999.0,1,112,289,2,23,19,51,0,67
Oct,1924,6.9,0.1,3.5,240,-9999.0,17,37,451,0,15,40,23,0,76
Nov,1924,-0.8,-6.6,-3.7,166,-9999.0,143,2,650,0,3,116,0,0,76
Dec,1924,-4.0,-10.9,-7.4,157,-9999.0,243,0,785,0,1,141,0,0,78
Jan,1925,-1.4,-6.6,-4.0,241,-9999.0,153,1,683,0,3,145,0,0,78
Feb,1925,0.1,-5.4,-2.7,268,-9999.0,108,2,574,0,3,175,0,0,77
Mar,1925,1.4,-5.7,-2.1,117,-9999.0,106,3,626,0,3,99,0,0,71
Apr,1925,6.0,-3.4,1.3,64,-9999.0,38,12,501,0,5,40,45,0,66
May,1925,13.1,0.4,6.8,52,-9999.0,2,77,349,1,15,7,84,32,59
Jun,1925,14.6,2.5,8.6,42,-9999.0,1,112,284,1,23,2,92,50,61
Jul,1925,17.9,5.9,11.9,32,-9999.0,0,214,189,2,30,1,103,70,62
Aug,1925,15.2,5.8,10.5,127,-9999.0,0,168,235,1,30,5,74,0,70
Sep,1925,12.9,3.2,8.1,21,-9999.0,2,104,299,1,23,2,49,29,68
Oct,1925,7.0,-3.0,2.0,35,-9999.0,30,24,498,0,7,11,26,0,64
